Source,Target,Weight
nuovo,tratto,1
nuovo,primo,2
cerchio,nuovo,1
interno,nuovo,2
difficile,nuovo,1
fuori,solo,1
concentrico,fuori,1
altro,fuori,1
fuori,vecchio,1
cerchia,fuori,1
fuori,muro,1
fuori,stretto,1
campanile,fuori,1
cupola,fuori,1
cintura,fuori,1
antico,fuori,1
fuori,largo,1
fuori,orizzonte,1
confine,fuori,1
fuori,perimetro,1
fuori,posto,1
fuori,recente,1
cuore,fuori,1
fuori,ridotto,1
fuori,tratto,1
fuori,primo,1
cerchio,fuori,1
fuori,interno,1
difficile,fuori,1
concentrico,solo,1
altro,solo,1
solo,vecchio,2
cerchia,solo,1
muro,solo,2
solo,stretto,1
campanile,solo,1
cupola,solo,1
cintura,solo,1
antico,solo,1
largo,solo,1
orizzonte,solo,2
confine,solo,1
perimetro,solo,1
posto,solo,1
recente,solo,1
cuore,solo,1
ridotto,solo,1
solo,tratto,1
primo,solo,2
cerchio,solo,1
interno,solo,1
difficile,solo,1
altro,concentrico,1
concentrico,vecchio,1
cerchia,concentrico,1
concentrico,muro,1
concentrico,stretto,1
campanile,concentrico,1
concentrico,cupola,1
cintura,concentrico,1
antico,concentrico,1
concentrico,largo,1
concentrico,orizzonte,1
concentrico,confine,1
concentrico,perimetro,1
concentrico,posto,1
concentrico,recente,1
concentrico,cuore,1
concentrico,ridotto,1
concentrico,tratto,1
concentrico,primo,1
cerchio,concentrico,1
concentrico,interno,1
concentrico,difficile,1
altro,vecchio,1
altro,cerchia,1
altro,muro,1
altro,stretto,2
altro,campanile,1
altro,cupola,1
altro,cintura,1
altro,antico,2
altro,largo,1
altro,orizzonte,1
altro,confine,1
altro,perimetro,1
altro,posto,2
altro,recente,1
altro,cuore,1
altro,ridotto,1
altro,tratto,1
altro,primo,1
altro,cerchio,1
altro,interno,2
altro,difficile,1
cerchia,vecchio,1
muro,vecchio,3
stretto,vecchio,2
campanile,vecchio,1
cupola,vecchio,1
cintura,vecchio,1
antico,vecchio,1
largo,vecchio,1
orizzonte,vecchio,2
confine,vecchio,1
perimetro,vecchio,1
posto,vecchio,1
recente,vecchio,1
cuore,vecchio,1
ridotto,vecchio,1
tratto,vecchio,1
primo,vecchio,2
cerchio,vecchio,1
interno,vecchio,1
difficile,vecchio,1
cerchia,muro,1
cerchia,stretto,1
campanile,cerchia,1
cerchia,cupola,1
cerchia,cintura,1
antico,cerchia,1
cerchia,largo,1
cerchia,orizzonte,1
cerchia,confine,1
cerchia,perimetro,1
cerchia,posto,1
cerchia,recente,1
cerchia,cuore,1
cerchia,ridotto,1
cerchia,tratto,1
cerchia,primo,1
