Source,Target,Weight
fortezza,intero,1
confine,fortezza,1
centro,fortezza,1
fortezza,metropoli,1
fortezza,ininterrotto,1
estraneo,fortezza,1
fortezza,nemico,1
bastione,fortezza,1
fortezza,infetto,1
fortezza,vecchio,1
fortezza,spagliato,1
fortezza,spaiato,1
fortezza,secco,1
fortezza,limitrofo,1
fortezza,mondo,1
fortezza,sordido,1
fortezza,montuoso,1
fortezza,vicino,1
fortezza,pronto,1
fortezza,rullo,1
fortezza,territorio,1
indistruttibile,lato,1
indistruttibile,passato,1
indistruttibile,solo,1
forma,indistruttibile,1
definitivo,indistruttibile,1
indistruttibile,lustro,1
indistruttibile,sterminato,1
immondezzaio,indistruttibile,1
estremo,indistruttibile,1
crinale,indistruttibile,1
indistruttibile,intero,1
confine,indistruttibile,1
centro,indistruttibile,1
indistruttibile,metropoli,1
indistruttibile,ininterrotto,1
estraneo,indistruttibile,1
indistruttibile,nemico,1
bastione,indistruttibile,1
indistruttibile,infetto,1
indistruttibile,vecchio,1
indistruttibile,spagliato,1
indistruttibile,spaiato,1
indistruttibile,secco,1
indistruttibile,limitrofo,1
indistruttibile,mondo,1
indistruttibile,sordido,1
indistruttibile,montuoso,1
indistruttibile,vicino,1
indistruttibile,pronto,1
indistruttibile,rullo,1
indistruttibile,territorio,1
lato,passato,1
lato,solo,1
forma,lato,1
definitivo,lato,1
lato,lustro,1
lato,sterminato,1
immondezzaio,lato,1
estremo,lato,1
crinale,lato,1
intero,lato,1
confine,lato,1
centro,lato,1
lato,metropoli,1
ininterrotto,lato,1
estraneo,lato,1
lato,nemico,1
bastione,lato,1
infetto,lato,1
lato,vecchio,1
lato,spagliato,1
lato,spaiato,1
lato,secco,1
lato,limitrofo,1
lato,mondo,1
lato,sordido,1
lato,montuoso,1
lato,vicino,1
lato,pronto,1
lato,rullo,1
lato,territorio,1
passato,solo,1
forma,passato,1
definitivo,passato,1
lustro,passato,1
passato,sterminato,1
immondezzaio,passato,2
estremo,passato,1
crinale,passato,1
intero,passato,1
confine,passato,2
centro,passato,1
metropoli,passato,2
ininterrotto,passato,1
estraneo,passato,1
nemico,passato,1
bastione,passato,1
infetto,passato,1
passato,vecchio,1
passato,spagliato,1
passato,spaiato,1
passato,secco,1
limitrofo,passato,1
mondo,passato,1
passato,sordido,1
montuoso,passato,1
passato,vicino,1
passato,pronto,1
passato,rullo,1
passato,territorio,1
forma,solo,1
definitivo,solo,1
lustro,solo,1
solo,sterminato,1
immondezzaio,solo,1
estremo,solo,1
crinale,solo,1
intero,solo,1
confine,solo,1
centro,solo,1
metropoli,solo,1
ininterrotto,solo,1
estraneo,solo,1
nemico,solo,1
bastione,solo,1
