Source,Target,Weight
piede,teso,1
piede,ringhiera,1
fronte,piede,1
percorso,piede,1
nuziale,piede,1
piede,regina,1
alba,piede,1
inclinazione,piede,1
grondaia,piede,1
piede,stesso,1
finestra,piede,1
linea,piede,1
cannoniera,piede,1
improvviso,piede,1
capo,piede,1
piede,strappo,1
centesima,piede,1
adulterino,piede,1
fascia,piede,1
mano,piede,1
griglia,piede,1
piede,rigato,1
intaglio,piede,1
piede,svirgoleare,1
impiccato,penzolante,1
penzolante,teso,1
penzolante,ringhiera,1
fronte,penzolante,1
penzolante,percorso,1
nuziale,penzolante,1
penzolante,regina,1
alba,penzolante,1
inclinazione,penzolante,1
grondaia,penzolante,1
penzolante,stesso,1
finestra,penzolante,1
linea,penzolante,1
cannoniera,penzolante,1
improvviso,penzolante,1
capo,penzolante,1
penzolante,strappo,1
centesima,penzolante,1
adulterino,penzolante,1
fascia,penzolante,1
mano,penzolante,1
griglia,penzolante,1
penzolante,rigato,1
intaglio,penzolante,1
penzolante,svirgoleare,1
impiccato,teso,1
impiccato,ringhiera,1
fronte,impiccato,1
impiccato,percorso,1
impiccato,nuziale,1
impiccato,regina,1
alba,impiccato,1
impiccato,inclinazione,1
grondaia,impiccato,1
impiccato,stesso,1
finestra,impiccato,1
impiccato,linea,1
cannoniera,impiccato,1
impiccato,improvviso,1
capo,impiccato,1
impiccato,strappo,1
centesima,impiccato,1
adulterino,impiccato,1
fascia,impiccato,1
impiccato,mano,1
griglia,impiccato,1
impiccato,rigato,1
impiccato,intaglio,1
impiccato,svirgoleare,1
ringhiera,teso,1
fronte,teso,1
percorso,teso,1
nuziale,teso,1
regina,teso,1
alba,teso,1
inclinazione,teso,1
grondaia,teso,1
stesso,teso,1
finestra,teso,1
linea,teso,1
cannoniera,teso,1
improvviso,teso,1
capo,teso,1
strappo,teso,1
centesima,teso,1
adulterino,teso,1
fascia,teso,1
mano,teso,1
griglia,teso,1
rigato,teso,1
intaglio,teso,1
svirgoleare,teso,1
fronte,ringhiera,1
