Source,Target,Weight
particolare,stesso,1
indivisibile,particolare,1
linea,particolare,1
dentro,particolare,1
fuori,particolare,1
particolare,rombo,1
luogo,oro,1
luogo,piramide,1
lazzaretto,luogo,1
luogo,punto,2
luogo,momento,1
luogo,tutto,1
luogo,stesso,2
indivisibile,luogo,1
linea,luogo,1
dentro,luogo,1
fuori,luogo,2
luogo,rombo,1
oro,piramide,1
lazzaretto,oro,1
oro,punto,1
momento,oro,1
oro,tutto,1
oro,stesso,1
indivisibile,oro,1
linea,oro,1
dentro,oro,1
fuori,oro,1
oro,rombo,1
lazzaretto,piramide,1
piramide,punto,1
momento,piramide,1
piramide,tutto,1
piramide,stesso,1
indivisibile,piramide,1
linea,piramide,1
dentro,piramide,1
fuori,piramide,1
piramide,rombo,1
lazzaretto,punto,1
lazzaretto,momento,1
lazzaretto,tutto,1
lazzaretto,stesso,1
indivisibile,lazzaretto,1
lazzaretto,linea,1
dentro,lazzaretto,1
fuori,lazzaretto,1
lazzaretto,rombo,1
momento,punto,1
punto,tutto,1
punto,stesso,1
indivisibile,punto,1
linea,punto,1
dentro,punto,1
fuori,punto,1
punto,rombo,1
momento,tutto,1
momento,stesso,1
indivisibile,momento,1
linea,momento,1
dentro,momento,1
fuori,momento,1
momento,rombo,1
stesso,tutto,1
indivisibile,tutto,1
linea,tutto,1
dentro,tutto,1
fuori,tutto,1
rombo,tutto,1
indivisibile,stesso,1
linea,stesso,1
dentro,stesso,1
fuori,stesso,2
rombo,stesso,1
indivisibile,linea,1
dentro,indivisibile,1
fuori,indivisibile,1
indivisibile,rombo,1
dentro,linea,1
fuori,linea,1
linea,rombo,1
dentro,fuori,1
dentro,rombo,1
fuori,rombo,1
città,terra,2
città,lontano,1
città,mattino,1
città,giardino,2
azzurro,città,1
città,siepe,1
città,sicuro,1
bello,città,2
città,giovane,2
città,dama,2
bagno,città,1
città,fondo,1
città,verde,2
città,cupola,1
alto,città,2
città,cortile,1
città,sala,1
città,nero,2
città,piede,1
città,sottoterra,1
biblioteca,città,1
alfabetico,città,1
città,scomparso,1
città,ponte,2
città,remoto,1
città,gabinetto,1
città,sapiente,1
città,finestra,2
città,infantile,1
città,prato,2
città,immagine,2
città,ora,2
amoroso,città,1
