Source,Target,Weight
cima,estraneo,1
apportatrice,cima,1
balcone,cima,1
cima,uguale,1
cima,paese,1
cima,momento,1
cima,vita,2
altro,cima,2
cima,fisionomia,1
cima,espressione,1
cima,nuovo,1
calco,cima,1
cima,maschera,1
cima,straducole,1
cima,inaspettato,1
cima,ruga,1
cima,persona,2
cima,segno,1
aldilà,cima,1
cima,felice,1
mercato,ora,1
ora,vecchio,2
ora,vista,1
ora,rannicchiato,1
ora,terra,1
ora,testa,1
giorno,ora,1
ora,prima,1
giallo,ora,1
ispido,ora,1
ora,sguardo,3
ora,vedere,3
ora,vero,1
faccia,ora,2
estraneo,ora,1
apportatrice,ora,1
balcone,ora,1
ora,uguale,1
ora,paese,1
momento,ora,1
ora,vita,2
altro,ora,2
fisionomia,ora,1
espressione,ora,1
nuovo,ora,1
calco,ora,1
maschera,ora,1
ora,straducole,1
inaspettato,ora,1
ora,ruga,1
ora,persona,2
ora,segno,2
aldilà,ora,1
felice,ora,1
mercato,vecchio,1
mercato,vista,1
mercato,rannicchiato,1
mercato,terra,1
mercato,testa,1
giorno,mercato,1
mercato,prima,1
giallo,mercato,1
ispido,mercato,1
mercato,sguardo,1
mercato,vedere,1
mercato,vero,1
faccia,mercato,1
estraneo,mercato,1
apportatrice,mercato,1
balcone,mercato,1
mercato,uguale,1
mercato,paese,1
mercato,momento,1
mercato,vita,1
altro,mercato,1
fisionomia,mercato,1
espressione,mercato,1
mercato,nuovo,1
calco,mercato,1
maschera,mercato,1
mercato,straducole,1
inaspettato,mercato,1
mercato,ruga,1
mercato,persona,1
mercato,segno,1
aldilà,mercato,1
felice,mercato,1
vecchio,vista,1
rannicchiato,vecchio,1
terra,vecchio,1
testa,vecchio,1
giorno,vecchio,1
prima,vecchio,1
giallo,vecchio,1
ispido,vecchio,1
sguardo,vecchio,2
vecchio,vedere,2
vecchio,vero,1
faccia,vecchio,2
estraneo,vecchio,1
apportatrice,vecchio,1
balcone,vecchio,1
uguale,vecchio,1
paese,vecchio,1
momento,vecchio,1
vecchio,vita,1
altro,vecchio,1
fisionomia,vecchio,1
espressione,vecchio,1
nuovo,vecchio,1
calco,vecchio,1
maschera,vecchio,1
straducole,vecchio,1
inaspettato,vecchio,1
ruga,vecchio,1
persona,vecchio,1
segno,vecchio,2
aldilà,vecchio,1
felice,vecchio,1
rannicchiato,vista,1
terra,vista,1
testa,vista,1
giorno,vista,1
prima,vista,1
giallo,vista,1
ispido,vista,1
sguardo,vista,1
vedere,vista,1
vero,vista,1
faccia,vista,1
estraneo,vista,1
apportatrice,vista,1
balcone,vista,1
uguale,vista,1
paese,vista,1
momento,vista,1
vista,vita,1
altro,vista,1
fisionomia,vista,1
espressione,vista,1
nuovo,vista,1
calco,vista,1
maschera,vista,1
straducole,vista,1
inaspettato,vista,1
ruga,vista,1
persona,vista,1
segno,vista,1
aldilà,vista,1
felice,vista,1
rannicchiato,terra,1
rannicchiato,testa,1
giorno,rannicchiato,1
prima,rannicchiato,1
giallo,rannicchiato,1
ispido,rannicchiato,1
rannicchiato,sguardo,1
rannicchiato,vedere,1
rannicchiato,vero,1
faccia,rannicchiato,1
estraneo,rannicchiato,1
apportatrice,rannicchiato,1
balcone,rannicchiato,1
rannicchiato,uguale,1
paese,rannicchiato,1
momento,rannicchiato,1
rannicchiato,vita,1
altro,rannicchiato,1
fisionomia,rannicchiato,1
espressione,rannicchiato,1
nuovo,rannicchiato,1
calco,rannicchiato,1
maschera,rannicchiato,1
rannicchiato,straducole,1
inaspettato,rannicchiato,1
rannicchiato,ruga,1
persona,rannicchiato,1
rannicchiato,segno,1
aldilà,rannicchiato,1
felice,rannicchiato,1
terra,testa,1
giorno,terra,1
prima,terra,1
giallo,terra,1
ispido,terra,1
sguardo,terra,1
terra,vedere,2
terra,vero,1
faccia,terra,1
estraneo,terra,1
apportatrice,terra,1
balcone,terra,1
terra,uguale,1
paese,terra,1
momento,terra,1
terra,vita,1
altro,terra,2
