Source,Target,Weight
linea,traforato,1
traforato,zona,1
sole,traforato,1
porta,traforato,1
cunetta,traforato,1
piede,traforato,1
invisibile,traforato,1
spazio,traforato,1
percorso,traforato,1
traforato,vuoto,1
breve,traforato,1
tenda,traforato,1
sportello,traforato,1
passo,traforato,1
fuori,traforato,1
dentro,traforato,1
sepolto,traforato,1
portico,traforato,1
gaio,traforato,1
anno,traforato,1
largo,traforato,1
ricamato,traforato,1
luce,traforato,1
ora,traforato,1
cappero,traforato,1
pagina,traforato,1
finestra,moresco,1
finestra,lanceolato,1
finestra,sesto,1
finestra,lunetta,1
finestra,rosone,2
bianco,finestra,2
blu,finestra,1
finestra,punto,2
finestra,vista,1
finestra,muro,1
finestra,fortezza,1
finestra,statua,2
cupola,finestra,2
finestra,guglia,1
finestra,giorno,2
finestra,vedere,1
finestra,sguardo,2
finestra,linea,1
finestra,zona,2
finestra,sole,1
finestra,ombra,1
finestra,porta,1
cunetta,finestra,1
finestra,piede,1
finestra,invisibile,1
finestra,spazio,1
finestra,percorso,1
finestra,vuoto,1
breve,finestra,1
finestra,tenda,1
finestra,sportello,1
finestra,passo,1
finestra,fuori,1
dentro,finestra,1
finestra,sepolto,1
finestra,portico,2
finestra,gaio,1
anno,finestra,1
finestra,largo,1
finestra,ricamato,1
finestra,luce,1
finestra,ora,1
cappero,finestra,1
finestra,pagina,1
lanceolato,moresco,1
moresco,sesto,1
lunetta,moresco,1
moresco,rosone,1
bianco,moresco,1
blu,moresco,1
moresco,punto,1
moresco,vista,1
moresco,muro,1
fortezza,moresco,1
moresco,statua,1
cupola,moresco,1
guglia,moresco,1
giorno,moresco,1
moresco,vedere,1
moresco,sguardo,1
linea,moresco,1
moresco,zona,1
moresco,sole,1
moresco,ombra,1
moresco,porta,1
cunetta,moresco,1
moresco,piede,1
invisibile,moresco,1
moresco,spazio,1
moresco,percorso,1
moresco,vuoto,1
breve,moresco,1
moresco,tenda,1
moresco,sportello,1
moresco,passo,1
fuori,moresco,1
dentro,moresco,1
moresco,sepolto,1
moresco,portico,1
gaio,moresco,1
anno,moresco,1
largo,moresco,1
moresco,ricamato,1
luce,moresco,1
moresco,ora,1
cappero,moresco,1
moresco,pagina,1
lanceolato,sesto,1
lanceolato,lunetta,1
lanceolato,rosone,1
bianco,lanceolato,1
blu,lanceolato,1
lanceolato,punto,1
lanceolato,vista,1
lanceolato,muro,1
fortezza,lanceolato,1
lanceolato,statua,1
cupola,lanceolato,1
guglia,lanceolato,1
